partnerId,locationId,listingId,link id,override,PL Status
761,9049800,165062286,9049800-165062286,Match,Sync
562,9049795,165062287,9049795-165062287,Match,Sync
551,9049803,165062288,9049803-165062288,Match,Sync
420,9049850,165062289,9049850-165062289,Match,Sync
392,9049744,165062290,9049744-165062290,Match,Sync
732,9049800,165062291,9049800-165062291,Match,Sync
392,9049769,165062292,9049769-165062292,Match,Sync
392,9049751,165062293,9049751-165062293,Match,Sync
532,9049773,165062294,9049773-165062294,Match,Sync
665,9049823,165062295,9049823-165062295,Match,Sync
733,9049806,165062296,9049806-165062296,Match,Sync
469,9049512,165062297,9049512-165062297,Match,Sync
562,9049792,165062298,9049792-165062298,Match,Sync
768,9049808,165062299,9049808-165062299,Match,Sync
523,9049556,165062300,9049556-165062300,Match,Sync
692,9049751,165062302,9049751-165062302,Match,Sync
523,9049557,165062303,9049557-165062303,Match,Sync
483,9049541,165062305,9049541-165062305,Match,Sync
392,9049773,165062306,9049773-165062306,Match,Sync
583,9049805,165062307,9049805-165062307,Match,Sync
550,9049578,165062308,9049578-165062308,Match,Sync
761,9049806,165062309,9049806-165062309,Match,Sync
656,9049837,165062310,9049837-165062310,Match,Sync
665,9049821,165062311,9049821-165062311,Match,Sync
469,9049513,165062312,9049513-165062312,Match,Sync
767,9049832,165062313,9049832-165062313,Match,Sync
716,9050125,165062314,9050125-165062314,Match,Sync
562,9049793,165062315,9049793-165062315,Match,Sync
690,9049786,165062316,9049786-165062316,Match,Sync
690,9049786,165062317,9049786-165062317,Match,Sync
768,9049809,165062318,9049809-165062318,Match,Sync
768,9049809,165062319,9049809-165062319,Match,Sync
732,9049801,165062320,9049801-165062320,Match,Sync
433,9049481,165062321,9049481-165062321,Match,Sync
433,9049482,165062321,9049482-165062321,Match,Sync
395,9049762,165062322,9049762-165062322,Match,Sync
524,9050156,165062323,9050156-165062323,Match,Sync
502,9049760,165062324,9049760-165062324,Match,Sync
732,9049806,165062325,9049806-165062325,Match,Sync
579,9049805,165062326,9049805-165062326,Match,Sync
638,9049564,165062328,9049564-165062328,Match,Sync
523,9049578,165062329,9049578-165062329,Match,Sync
499,9050156,165062331,9050156-165062331,Match,Sync
499,9050156,165062332,9050156-165062332,Match,Sync
395,9049763,165062333,9049763-165062333,Match,Sync
665,9049810,165062334,9049810-165062334,Match,Sync
545,9050162,165062335,9050162-165062335,Match,Sync
767,9049833,165062337,9049833-165062337,Match,Sync
551,9049806,165062338,9049806-165062338,Match,Sync
420,9049848,165062340,9049848-165062340,Match,Sync
716,9050114,165062341,9050114-165062341,Match,Sync
692,9049749,165062342,9049749-165062342,Match,Sync
578,9049781,165062343,9049781-165062343,Match,Sync
483,9049562,165062344,9049562-165062344,Match,Sync
523,9049579,165062346,9049579-165062346,Match,Sync
523,9049579,165062347,9049579-165062347,Match,Sync
550,9049579,165062348,9049579-165062348,Match,Sync
732,9049807,165062349,9049807-165062349,Match,Sync
402,9049490,165062350,9049490-165062350,Match,Sync
768,9049814,165062351,9049814-165062351,Match,Sync
733,9049805,165062353,9049805-165062353,Match,Sync
768,9049814,165062354,9049814-165062354,Match,Sync
505,9049507,165062356,9049507-165062356,Match,Sync
505,9049506,165062357,9049506-165062357,Match,Sync
551,9049807,165062358,9049807-165062358,Match,Sync
661,9049854,165062359,9049854-165062359,Match,Sync
550,9049576,165062360,9049576-165062360,Match,Sync
578,9049802,165062362,9049802-165062362,Match,Sync
420,9049849,165062363,9049849-165062363,Match,Sync
402,9049491,165062364,9049491-165062364,Match,Sync
562,9049799,165062365,9049799-165062365,Match,Sync
578,9049803,165062366,9049803-165062366,Match,Sync
690,9049785,165062367,9049785-165062367,Match,Sync
690,9049785,165062368,9049785-165062368,Match,Sync
690,9049785,165062369,9049785-165062369,Match,Sync
545,9050163,165062371,9050163-165062371,Match,Sync
392,9049774,165062372,9049774-165062372,Match,Sync
661,9049855,165062373,9049855-165062373,Match,Sync
433,9049479,165062374,9049479-165062374,Match,Sync
433,9049480,165062374,9049480-165062374,Match,Sync
665,9049808,165062375,9049808-165062375,Match,Sync
523,9049576,165062376,9049576-165062376,Match,Sync
638,9049554,165062377,9049554-165062377,Match,Sync
638,9049554,165062378,9049554-165062378,Match,Sync
768,9049812,165062379,9049812-165062379,Match,Sync
562,9049798,165062381,9049798-165062381,Match,Sync
732,9049805,165062384,9049805-165062384,Match,Sync
761,9049805,165062385,9049805-165062385,Match,Sync
550,9049582,165062386,9049582-165062386,Match,Sync
483,9049560,165062387,9049560-165062387,Match,Sync
553,9049868,165062388,9049868-165062388,Match,Sync
578,9049800,165062389,9049800-165062389,Match,Sync
579,9049792,165062390,9049792-165062390,Match,Sync
562,9049797,165062391,9049797-165062391,Match,Sync
665,9049809,165062392,9049809-165062392,Match,Sync
665,9049809,165062393,9049809-165062393,Match,Sync
562,9049796,165062394,9049796-165062394,Match,Sync
768,9049813,165062395,9049813-165062395,Match,Sync
420,9049854,165062396,9049854-165062396,Match,Sync
720,9049781,165062397,9049781-165062397,Match,Sync
656,9049830,165062398,9049830-165062398,Match,Sync
563,9049544,165062399,9049544-165062399,Match,Sync
638,9049555,165062400,9049555-165062400,Match,Sync
562,9049818,165062401,9049818-165062401,Match,Sync
562,9049818,165062402,9049818-165062402,Match,Sync
665,9049814,165062403,9049814-165062403,Match,Sync
767,9049837,165062404,9049837-165062404,Match,Sync
733,9049792,165062405,9049792-165062405,Match,Sync
512,9049498,165062407,9049498-165062407,Match,Sync
512,9049498,165062408,9049498-165062408,Match,Sync
578,9049806,165062409,9049806-165062409,Match,Sync
550,9049583,165062410,9049583-165062410,Match,Sync
656,9049831,165062411,9049831-165062411,Match,Sync
578,9049801,165062412,9049801-165062412,Match,Sync
392,9049786,165062414,9049786-165062414,Match,Sync
638,9049552,165062415,9049552-165062415,Match,Sync
551,9049805,165062416,9049805-165062416,Match,Sync
644,9049808,165062417,9049808-165062417,Match,Sync
502,9049765,165062418,9049765-165062418,Match,Sync
502,9049765,165062419,9049765-165062419,Match,Sync
502,9049765,165062420,9049765-165062420,Match,Sync
512,9049499,165062421,9049499-165062421,Match,Sync
523,9049577,165062422,9049577-165062422,Match,Sync
553,9049857,165062423,9049857-165062423,Match,Sync
439,9049627,165062424,9049627-165062424,Match,Sync
550,9049580,165062425,9049580-165062425,Match,Sync
768,9049834,165062426,9049834-165062426,Match,Sync
562,9049819,165062427,9049819-165062427,Match,Sync
395,9049760,165062428,9049760-165062428,Match,Sync
532,9049765,165062429,9049765-165062429,Match,Sync
665,9049815,165062430,9049815-165062430,Match,Sync
392,9049784,165062431,9049784-165062431,Match,Sync
502,9049786,165062432,9049786-165062432,Match,Sync
392,9049765,165062434,9049765-165062434,Match,Sync
720,9049803,165062435,9049803-165062435,Match,Sync
579,9049799,165062437,9049799-165062437,Match,Sync
439,9049626,165062438,9049626-165062438,Match,Sync
768,9049835,165062439,9049835-165062439,Match,Sync
483,9049561,165062440,9049561-165062440,Match,Sync
483,9049561,165062442,9049561-165062442,Match,Sync
551,9049794,165062443,9049794-165062443,Match,Sync
690,9049789,165062444,9049789-165062444,Match,Sync
644,9049810,165062445,9049810-165062445,Match,Sync
563,9049545,165062446,9049545-165062446,Match,Sync
563,9049545,165062447,9049545-165062447,Match,Sync
768,9049832,165062448,9049832-165062448,Match,Sync
502,9049787,165062449,9049787-165062449,Match,Sync
583,9049796,165062450,9049796-165062450,Match,Sync
583,9049796,165062451,9049796-165062451,Match,Sync
578,9049807,165062452,9049807-165062452,Match,Sync
562,9049816,165062454,9049816-165062454,Match,Sync
665,9049812,165062455,9049812-165062455,Match,Sync
644,9049809,165062456,9049809-165062456,Match,Sync
644,9049809,165062457,9049809-165062457,Match,Sync
462,9049704,165062458,9049704-165062458,Match,Sync
502,9049784,165062459,9049784-165062459,Match,Sync
553,9049860,165062460,9049860-165062460,Match,Sync
502,9049784,165062461,9049784-165062461,Match,Sync
512,9049496,165062462,9049496-165062462,Match,Sync
768,9049833,165062463,9049833-165062463,Match,Sync
439,9049625,165062465,9049625-165062465,Match,Sync
462,9049710,165062466,9049710-165062466,Match,Sync
638,9049553,165062468,9049553-165062468,Match,Sync
420,9049855,165062469,9049855-165062469,Match,Sync
638,9049553,165062471,9049553-165062471,Match,Sync
656,9049850,165062472,9049850-165062472,Match,Sync
580,9049765,165062474,9049765-165062474,Match,Sync
579,9049796,165062475,9049796-165062475,Match,Sync
562,9049817,165062476,9049817-165062476,Match,Sync
583,9049797,165062477,9049797-165062477,Match,Sync
690,9049778,165062478,9049778-165062478,Match,Sync
690,9049778,165062479,9049778-165062479,Match,Sync
462,9049708,165062481,9049708-165062481,Match,Sync
553,9049880,165062482,9049880-165062482,Match,Sync
768,9049838,165062485,9049838-165062485,Match,Sync
553,9049881,165062486,9049881-165062486,Match,Sync
583,9049818,165062488,9049818-165062488,Match,Sync
462,9049705,165062489,9049705-165062489,Match,Sync
553,9049882,165062490,9049882-165062490,Match,Sync
502,9049785,165062491,9049785-165062491,Match,Sync
692,9049769,165062492,9049769-165062492,Match,Sync
502,9049785,165062493,9049785-165062493,Match,Sync
732,9049799,165062494,9049799-165062494,Match,Sync
392,9049760,165062495,9049760-165062495,Match,Sync
462,9049711,165062496,9049711-165062496,Match,Sync
462,9049873,165062497,9049873-165062497,Match,Sync
579,9049797,165062498,9049797-165062498,Match,Sync
563,9049551,165062499,9049551-165062499,Match,Sync
532,9049784,165062500,9049784-165062500,Match,Sync
462,9049709,165062501,9049709-165062501,Match,Sync
638,9049558,165062502,9049558-165062502,Match,Sync
638,9049558,165062503,9049558-165062503,Match,Sync
768,9049839,165062504,9049839-165062504,Match,Sync
439,9049630,165062505,9049630-165062505,Match,Sync
690,9049779,165062506,9049779-165062506,Match,Sync
690,9049779,165062507,9049779-165062507,Match,Sync
395,9049761,165062508,9049761-165062508,Match,Sync
583,9049819,165062509,9049819-165062509,Match,Sync
665,9049813,165062511,9049813-165062511,Match,Sync
398,9050133,165062512,9050133-165062512,Match,Sync
767,9049830,165062513,9049830-165062513,Match,Sync
578,9049805,165062514,9049805-165062514,Match,Sync
732,9049796,165062515,9049796-165062515,Match,Sync
692,9049774,165062516,9049774-165062516,Match,Sync
692,9049774,165062517,9049774-165062517,Match,Sync
462,9049698,165062518,9049698-165062518,Match,Sync
733,9049796,165062519,9049796-165062519,Match,Sync
579,9049818,165062520,9049818-165062520,Match,Sync
638,9049559,165062522,9049559-165062522,Match,Sync
661,9049847,165062524,9049847-165062524,Match,Sync
512,9049502,165062525,9049502-165062525,Match,Sync
767,9049831,165062526,9049831-165062526,Match,Sync
553,9049874,165062527,9049874-165062527,Match,Sync
761,9049796,165062529,9049796-165062529,Match,Sync
512,9049497,165062530,9049497-165062530,Match,Sync
395,9049767,165062532,9049767-165062532,Match,Sync
395,9049767,165062533,9049767-165062533,Match,Sync
462,9049696,165062534,9049696-165062534,Match,Sync
462,9049699,165062536,9049699-165062536,Match,Sync
439,9049628,165062537,9049628-165062537,Match,Sync
462,9049699,165062538,9049699-165062538,Match,Sync
553,9049885,165062540,9049885-165062540,Match,Sync
553,9049885,165062541,9049885-165062541,Match,Sync
392,9049789,165062542,9049789-165062542,Match,Sync
523,9049582,165062543,9049582-165062543,Match,Sync
768,9049837,165062544,9049837-165062544,Match,Sync
553,9049872,165062545,9049872-165062545,Match,Sync
553,9049872,165062546,9049872-165062546,Match,Sync
462,9049697,165062547,9049697-165062547,Match,Sync
420,9049853,165062550,9049853-165062550,Match,Sync
761,9049797,165062551,9049797-165062551,Match,Sync
462,9049700,165062552,9049700-165062552,Match,Sync
398,9050154,165062553,9050154-165062553,Match,Sync
433,9049485,165062554,9049485-165062554,Match,Sync
433,9049486,165062554,9049486-165062554,Match,Sync
462,9049702,165062555,9049702-165062555,Match,Sync
433,9049485,165062556,9049485-165062556,Match,Sync
433,9049486,165062556,9049486-165062556,Match,Sync
433,9049943,165062556,9049943-165062556,Match,Sync
462,9049703,165062560,9049703-165062560,Match,Sync
732,9049797,165062561,9049797-165062561,Match,Sync
733,9049797,165062562,9049797-165062562,Match,Sync
545,9050160,165062564,9050160-165062564,Match,Sync
439,9049618,165062565,9049618-165062565,Match,Sync
562,9049822,165062566,9049822-165062566,Match,Sync
665,9049834,165062567,9049834-165062567,Match,Sync
462,9049722,165062569,9049722-165062569,Match,Sync
656,9049855,165062570,9049855-165062570,Match,Sync
439,9049629,165062571,9049629-165062571,Match,Sync
523,9049583,165062572,9049583-165062572,Match,Sync
692,9049773,165062573,9049773-165062573,Match,Sync
462,9049701,165062574,9049701-165062574,Match,Sync
395,9049787,165062575,9049787-165062575,Match,Sync
439,9049619,165062576,9049619-165062576,Match,Sync
733,9049818,165062577,9049818-165062577,Match,Sync
402,9049494,165062578,9049494-165062578,Match,Sync
690,9049777,165062579,9049777-165062579,Match,Sync
690,9049777,165062580,9049777-165062580,Match,Sync
644,9049833,165062581,9049833-165062581,Match,Sync
439,9049622,165062582,9049622-165062582,Match,Sync
644,9049813,165062583,9049813-165062583,Match,Sync
645,9049819,165062584,9049819-165062584,Match,Sync
483,9049566,165062585,9049566-165062585,Match,Sync
439,9049623,165062586,9049623-165062586,Match,Sync
553,9049879,165062587,9049879-165062587,Match,Sync
395,9049784,165062588,9049784-165062588,Match,Sync
767,9049850,165062590,9049850-165062590,Match,Sync
761,9049818,165062591,9049818-165062591,Match,Sync
553,9049898,165062592,9049898-165062592,Match,Sync
553,9049898,165062593,9049898-165062593,Match,Sync
523,9049580,165062594,9049580-165062594,Match,Sync
638,9049557,165062595,9049557-165062595,Match,Sync
483,9049567,165062596,9049567-165062596,Match,Sync
732,9049818,165062597,9049818-165062597,Match,Sync
462,9049720,165062598,9049720-165062598,Match,Sync
553,9049877,165062599,9049877-165062599,Match,Sync
420,9049840,165062602,9049840-165062602,Match,Sync
665,9049835,165062603,9049835-165062603,Match,Sync
462,9049723,165062604,9049723-165062604,Match,Sync
523,9049581,165062605,9049581-165062605,Match,Sync
395,9049785,165062606,9049785-165062606,Match,Sync
505,9049504,165062607,9049504-165062607,Match,Sync
768,9049824,165062610,9049824-165062610,Match,Sync
439,9049621,165062611,9049621-165062611,Match,Sync
562,9049823,165062612,9049823-165062612,Match,Sync
553,9049897,165062613,9049897-165062613,Match,Sync
462,9049721,165062614,9049721-165062614,Match,Sync
551,9049796,165062616,9049796-165062616,Match,Sync
553,9049899,165062618,9049899-165062618,Match,Sync
553,9049899,165062619,9049899-165062619,Match,Sync
665,9049832,165062620,9049832-165062620,Match,Sync
483,9049564,165062621,9049564-165062621,Match,Sync
439,9049643,165062623,9049643-165062623,Match,Sync
692,9049760,165062624,9049760-165062624,Match,Sync
523,9049570,165062625,9049570-165062625,Match,Sync
439,9049641,165062626,9049641-165062626,Match,Sync
439,9049642,165062627,9049642-165062627,Match,Sync
395,9049791,165062628,9049791-165062628,Match,Sync
439,9049640,165062629,9049640-165062629,Match,Sync
665,9049833,165062631,9049833-165062631,Match,Sync
638,9049578,165062632,9049578-165062632,Match,Sync
462,9049726,165062633,9049726-165062633,Match,Sync
516,9049490,165062634,9049490-165062634,Match,Sync
553,9049903,165062635,9049903-165062635,Match,Sync
638,9049579,165062636,9049579-165062636,Match,Sync
638,9049980,165062637,9049980-165062637,Match,Sync
638,9049579,165062637,9049579-165062637,Match,Sync
462,9049725,165062638,9049725-165062638,Match,Sync
562,9049821,165062639,9049821-165062639,Match,Sync
462,9049727,165062640,9049727-165062640,Match,Sync
551,9049797,165062642,9049797-165062642,Match,Sync
523,9049571,165062644,9049571-165062644,Match,Sync
395,9049788,165062646,9049788-165062646,Match,Sync
439,9049647,165062647,9049647-165062647,Match,Sync
553,9049890,165062649,9049890-165062649,Match,Sync
439,9049646,165062652,9049646-165062652,Match,Sync
505,9049505,165062654,9049505-165062654,Match,Sync
562,9049810,165062655,9049810-165062655,Match,Sync
553,9049891,165062657,9049891-165062657,Match,Sync
716,9050113,165062658,9050113-165062658,Match,Sync
462,9049724,165062659,9049724-165062659,Match,Sync
439,9049644,165062660,9049644-165062660,Match,Sync
395,9049789,165062661,9049789-165062661,Match,Sync
732,9049819,165062663,9049819-165062663,Match,Sync
